8.33333,-0.021978,-0.159053,2275,-2.3766,11,17,13,41,-0.146341,30.3333,2225
4.32692,0,-0.349357,2255,-1.83824,9,16,8,33,-0.212121,30.8333,2225
-4.96795,-0.0449438,1.54633,2225,-4.85075,10,22,14,46,-0.26087,36.8333,2125
-5.92949,0.0235294,-0.449585,2205,-1.8797,17,16,11,44,0.0227273,37.3333,2175
-13.3013,0,0.00376153,2185,-1.13636,7,14,11,32,-0.21875,36.8333,2175
-18.5897,0.0229885,-0.0465574,2185,1.52091,22,12,14,48,0.208333,40.6667,2225
-25.8013,0.0224719,-0.4016,2195,3.40909,13,13,5,31,0,39,2275
-30.1282,-0.021978,1.60847,2215,1.13636,10,15,11,36,-0.138889,39.5,2225
-34.6154,0,-0.287272,2225,0.37594,6,22,14,42,-0.380952,38.8333,2225
-38.3013,-0.0337079,0.108819,2220,-2.82486,10,12,8,30,-0.0666667,36.5,2150
-43.9103,0,-0.350416,2205,-2.64151,17,6,9,32,0.34375,36.5,2150
-48.7179,-0.0116279,0.832859,2175,-3.04183,12,10,22,44,0.0454545,37.8333,2125
-47.2756,0.0117647,-0.526812,2160,-0.959693,9,11,19,39,-0.0512821,38.3333,2150
-45.6731,0.0116279,-0.169291,2150,0.578035,11,13,8,32,-0.0625,36.6667,2175
-37.5,0.0114943,-0.552133,2160,1.9305,24,16,9,49,0.163265,39.8333,2200
-35.7372,-0.0227273,2.63757,2160,-0.3861,8,27,11,46,-0.413043,42.1667,2150
-37.1795,-0.0232558,0.00868547,2155,-2.32558,4,22,16,42,-0.428571,42,2100
-46.9551,-0.0238095,1.16062,2135,-4.09357,5,15,15,35,-0.285714,40.5,2050
-59.2949,-0.0243902,0.1562,2100,-5.32544,6,15,8,29,-0.310345,38.8333,2000
-65.3846,0.0125,0.0450526,2065,-2.99401,15,6,8,29,0.310345,38.3333,2025
-69.5513,0,0.0347057,2040,-1.61943,15,13,15,43,0.0465116,37.3333,2025
-66.0256,0.037037,-0.188305,2040,2.43902,2,16,17,35,-0.4,35.5,2100
-62.6603,-0.0119048,-0.329369,2045,1.42566,6,23,13,42,-0.404762,35.5,2075
-59.1346,0,0.0420792,2060,1.21951,2,20,6,28,-0.642857,34.3333,2075
-57.6923,0,-0.34646,2070,0.606061,5,30,6,41,-0.609756,36.3333,2075
-59.4551,-0.0120482,0.995671,2075,-0.806452,12,11,14,37,0.027027,37.6667,2050
-64.1026,0.0121951,-0.337046,2070,0,14,7,8,29,0.241379,35.3333,2075
-62.3397,0.0240964,0.0472724,2080,2.20441,13,6,12,31,0.225806,34.6667,2125
-61.3782,-0.0117647,-0.0621219,2085,0.8,5,15,9,29,-0.344828,32.5,2100
-55.4487,-0.0119048,-0.0147074,2085,-0.4,9,13,8,30,-0.133333,32.8333,2075
-43.109,0.0240964,-0.480482,2100,1.59363,10,7,7,24,0.125,30,2125
-30.9295,0,-0.0621226,2110,0.990099,10,5,7,22,0.227273,19.5,2125
-15.7051,0.0117647,0.0175651,2115,1.5748,7,7,6,20,0,18,2150
-7.53205,0.0116279,-0.159207,2130,2.35294,21,12,10,43,0.209302,19.3333,2175
0.480769,-0.0229885,0.349975,2140,-0.195695,4,18,5,27,-0.518519,22,2125
3.8141,-0.0188235,0.362249,2132,-2.15096,14,28,8,50,-0.28,26.6667,2085
6.47436,-0.00719424,-0.0990894,2121,-2.43519,5,27,14,46,-0.478261,31,2070
11.6026,0.0144928,0.147716,2111,-0.826446,21,8,12,41,0.317073,35.8333,2100
14.9359,-0.00714286,-0.14888,2093,-1.02848,17,19,17,53,-0.0377358,43.3333,2085
17.7564,0.028777,0.324633,2097,2.06186,13,9,15,37,0.108108,42.3333,2145
26.9872,0.034965,0.677903,2124,4.84061,19,3,7,29,0.551724,42.6667,2220
35.7051,-0.00675676,0.117099,2151,3.15789,23,9,11,43,0.325581,35.6667,2205
39.4551,0.0113379,-0.474953,2177,3.04197,11,11,12,34,0,34.5,2230
41.0577,-0.00224215,-0.39091,2205,1.83066,7,17,7,31,-0.322581,30.8333,2225
40,0.0134831,-0.0686115,2227,1.88253,17,12,8,37,0.135135,32.3333,2255
36.6987,-0.0110865,0.888994,2229,0.112233,9,13,17,39,-0.102564,37,2230
37.3397,-0.00224215,-0.168567,2233,-0.149589,10,11,12,33,-0.030303,35.3333,2225
43.5256,-0.00674157,0.0292353,2229,-0.859813,9,18,11,38,-0.236842,36,2210
47.3077,-0.0271493,-0.0789582,2214,-2.97104,5,22,13,40,-0.425,37.5,2150
48.5897,0,-0.204293,2193,-2.42057,9,16,15,40,-0.175,37.8333,2150
54.7115,0.0372093,0.562957,2193,1.40205,16,7,14,37,0.243243,37.8333,2230
56.891,0.0201794,0.396992,2203,3.09668,4,16,13,33,-0.363636,36.8333,2275
51.3141,-0.0241758,-0.567862,2205,0.642236,4,27,13,44,-0.522727,33.6667,2220
47.7885,-0.0112613,0.425851,2214,-0.378215,9,32,13,54,-0.425926,36,2195
43.0128,0.0182232,-0.388797,2231,0.789177,21,13,14,48,0.166667,37.3333,2235
40.8333,0.0313199,2.01877,2246,2.74889,23,11,12,46,0.26087,38.8333,2305
37.6282,-0.00433839,-0.429214,2250,1.81146,22,4,10,36,0.5,39.3333,2295
35.609,-0.0087146,0.154527,2261,0.924214,24,10,9,43,0.325581,38,2275
35.641,0.00659341,0.282865,2280,1.06657,22,2,27,51,0.392157,38.5,2290
36.7628,-0.010917,-0.26395,2286,-0.548847,15,25,16,56,-0.178571,40.1667,2265
40.2885,-0.00662252,-0.417444,2275,-1.31579,25,7,7,39,0.461538,40.6667,2250
43.3974,0.0111111,1.10261,2271,0,25,9,10,44,0.363636,47.5,2275
40.609,0.0131868,-0.243205,2277,1.24451,29,15,18,62,0.225806,49.1667,2305
37.6923,0.0238612,0.78043,2291,3.01928,14,28,19,61,-0.229508,53,2360
40.5769,0.0169492,-0.234808,2318,3.9336,23,7,5,35,0.457143,49.5,2400
46.7308,-0.0104167,-0.0559357,2343,2.04082,12,22,15,49,-0.204082,51.1667,2375
48.6218,-0.0357895,-0.0531107,2346,-1.89218,16,18,13,47,-0.0425532,51.6667,2290
43.8782,-0.00218341,0.219068,2342,-2.17624,9,26,16,51,-0.333333,49.8333,2285
42.7244,0.0175055,-0.418873,2335,-0.605629,15,11,10,36,0.111111,45,2325
41.9231,-0.0107527,-0.284471,2315,-1.25224,15,30,15,60,-0.25,49.1667,2300
41.0256,0,0.212939,2300,-0.540541,10,32,14,56,-0.392857,50.3333,2300
42.1474,0.00869565,0.19897,2306,0.723589,35,10,17,62,0.403226,52.8333,2320
43.8782,-0.00431034,-0.16855,2311,0.144509,31,13,25,69,0.26087,55.8333,2310
42.2756,-0.00649351,1.66091,2305,-0.577617,17,11,10,38,0.157895,53.5,2295
30.9295,-0.0479303,0.687636,2282,-4.37637,7,29,17,53,-0.415094,46.6667,2185
14.7756,-0.00228833,-0.401172,2258,-3.75276,23,18,15,56,0.0892857,46.6667,2180
-2.30769,-0.00688073,-0.211986,2227,-3.45596,4,34,9,47,-0.638298,44.1667,2165
-14.4551,0.0115473,0.222861,2203,-1.38837,28,19,27,74,0.121622,45,2190
-17.5962,0.0410959,0.397535,2200,2.89583,9,26,12,47,-0.361702,46.5,2280
-22.6282,-0.0131579,-0.133662,2213,1.88679,22,18,14,54,0.0740741,55.1667,2250
-31.25,-0.0177778,-0.12697,2219,-0.112994,23,17,22,62,0.0967742,56.6667,2210
-32.8526,0.0226244,0.000658546,2238,1.53501,21,18,13,52,0.0576923,56,2260
-37.9808,-0.0309735,-0.247005,2238,-1.79372,15,27,11,53,-0.226415,57,2190
-46.891,-0.0136986,0.472466,2214,-2.92135,24,15,9,48,0.1875,52.6667,2160
-51.25,0.0324074,-0.529189,2210,0.601504,32,11,17,60,0.35,54.8333,2230
-57.1154,-0.0179372,-0.328534,2206,-0.755287,13,32,13,58,-0.327586,55.5,2190
-53.4936,0.00913242,0.681711,2196,0.151057,33,15,19,67,0.268657,56.3333,2210
-50.0641,-0.0158371,0.0761192,2193,-0.798176,19,19,18,56,0,57,2175
-42.4359,0.0183908,-0.433615,2204,0.834598,27,11,9,47,0.340426,56,2215
-32.9808,0.0180587,1.34396,2209,1.9209,23,18,19,60,0.0833333,50.5,2255
-29.7115,-0.0022173,-0.537102,2221,1.54193,41,12,10,63,0.460317,51.3333,2250
-24.4551,0.00444444,0.344528,2231,1.45903,23,27,10,60,-0.0666667,50.1667,2260
-18.4615,0.00663717,0.342676,2251,1.63812,13,17,11,41,-0.097561,47.6667,2275
-14.8077,0.0197802,0.640477,2272,2.54144,19,20,13,52,-0.0192308,48.5,2320
-3.33333,0.00431034,-0.28446,2287,2.11833,15,16,19,50,-0.02,54.3333,2330
6.53846,-0.0300429,1.12631,2289,-0.985761,23,18,15,56,0.0892857,48.6667,2260
13.0449,0.0243363,-0.565828,2300,0.944767,10,33,11,54,-0.425926,47.6667,2315
24.7756,0.0107991,-0.00930026,2313,1.44509,17,26,23,66,-0.136364,51.8333,2340
32.6603,-0.017094,0.0324729,2309,-0.468806,25,13,20,58,0.206897,52.8333,2300
43.7821,0.00869565,-0.609918,2307,0.396682,16,14,16,46,0.0434783,52.1667,2320
47.5641,0.00215517,0.133688,2320,0.649351,25,13,11,49,0.244898,54.8333,2325
47.3718,-0.00430107,-0.297333,2320,-0.179662,16,22,13,51,-0.117647,46.1667,2315
47.9167,0.00863931,0.704072,2319,0.538213,8,20,21,49,-0.244898,43.3333,2335
48.8141,0.00214133,0.183362,2327,0.753498,13,20,21,54,-0.12963,42.6667,2340
52.5962,0.00641026,-0.165395,2334,1.00071,27,17,13,57,0.175439,44.5,2355
51.9231,0.00424629,0.143215,2342,1.10438,11,11,11,33,0,41.8333,2365
47.3077,-0.0147992,0.0944001,2345,-0.42735,8,34,18,60,-0.433333,50.6667,2330
47.7564,-0.0257511,-0.245311,2332,-2.67953,22,25,21,68,-0.0441176,53.5,2270
40.7051,-0.00220264,0.787516,2317,-2.40575,21,14,16,51,0.137255,53.8333,2265
31.9872,0.0154525,-0.132412,2306,-0.612171,16,22,10,48,-0.125,45.5,2300
30.4167,0.0108696,-0.523618,2298,0.685673,23,27,22,72,-0.0555556,52,2325
25.8654,0.00215054,-0.4693,2298,1.15774,18,19,16,53,-0.0188679,50.8333,2330
22.5641,0.00858369,2.18765,2314,1.87861,16,35,19,70,-0.271429,51.1667,2350
18.75,0,-0.246989,2331,1.2931,22,15,16,53,0.132075,60.8333,2350
14.8077,0,-0.162504,2341,0.678329,30,19,15,64,0.171875,51.6667,2350
12.4359,0.00425532,0.429954,2348,0.675435,26,20,16,62,0.0967742,53.1667,2360
10.4167,0.0169492,0.205577,2362,1.83876,31,15,21,67,0.238806,52.6667,2400
14.0064,0.05625,1.61133,2399,6.02998,19,21,8,48,-0.0416667,42,2535
23.109,0.0177515,-0.0312549,2445,6.20926,20,24,22,66,-0.0606061,52.8333,2580
32.2115,-0.0581395,0.0757883,2461,-0.511771,13,29,19,61,-0.262295,52.3333,2430
44.359,0.0205761,-0.612781,2485,0.642543,9,27,18,54,-0.333333,51,2480
53.3654,0.0221774,0.217908,2512,1.67112,25,13,12,50,0.24,48.1667,2535
62.4038,0,-0.521395,2512,0.761842,20,15,7,42,0.119048,53.5,2535
73.3333,0.0118343,0.53455,2509,1.75207,14,17,15,46,-0.0652174,53.1667,2565
80.3846,-0.00584795,-0.00571038,2533,1.35807,25,10,12,47,0.319149,43,2550
89.3269,0.00980392,3.12752,2552,1.37795,18,27,25,70,-0.128571,39.1667,2575
95.9936,-0.0213592,-0.701529,2549,-1.04712,26,19,18,63,0.111111,42.6667,2520
102.788,0.0119048,-0.124222,2552,0.0326904,23,22,23,68,0.0147059,46.3333,2550
105.673,-0.0117647,-0.176562,2543,-1.04712,10,40,19,69,-0.434783,54.6667,2520
97.5,0,-0.193553,2537,-0.754841,22,29,16,67,-0.104478,58,2520
86.6026,0.00396825,-0.43076,2528,-0.230036,30,13,15,58,0.293103,65.8333,2530
85.8974,-0.0237154,0.612283,2518,-1.91926,34,23,21,78,0.141026,67.1667,2470
80.1282,0.00404858,0.857574,2504,-1.26078,14,23,19,56,-0.160714,65.1667,2480
64.1026,-0.0302419,1.97132,2481,-3.31658,7,33,16,56,-0.464286,63,2405
49.4551,0.014553,-0.514877,2465,-1.38094,11,25,10,46,-0.304348,59.5,2440
32.3077,-0.0122951,-0.402954,2441,-1.8663,5,34,20,59,-0.491525,59.6667,2410
17.8205,0.00414938,-0.279974,2431,-0.717949,12,32,18,62,-0.322581,57,2420
1.44231,0,-0.112782,2419,-0.377358,7,34,12,53,-0.509434,55.3333,2420
-10.0321,-0.00413223,0.278534,2420,-0.310238,28,16,14,58,0.206897,55.6667,2410
-24.0064,0,-0.0772884,2414,-0.34459,8,22,8,38,-0.368421,52.6667,2410
-33.4615,0.0186722,1.696,2423,1.41136,24,20,20,64,0.0625,55.6667,2455
-42.0833,0.00407332,-0.612065,2432,1.44033,18,21,15,54,-0.0555556,54.8333,2465
-50.6731,-0.00608519,0.310452,2438,0.616016,6,37,16,59,-0.525424,54.3333,2450
-48.3974,0.00612245,-0.170202,2449,0.921187,22,17,16,55,0.0909091,54.6667,2465
-47.0192,-0.0162272,-0.0466222,2452,-0.817996,16,20,11,47,-0.0851064,52.8333,2425
-43.3654,0.0164948,0.162208,2454,0.441426,30,17,30,77,0.168831,59.3333,2465
-40.0321,0.00608519,-0.48713,2457,0.881356,19,27,21,67,-0.119403,59.8333,2480
-31.1859,0.00806452,-0.0390606,2467,1.45418,30,16,20,66,0.212121,61.8333,2500
-22.0513,0.01,1.16435,2479,1.95155,28,18,14,60,0.166667,63.6667,2525
-8.39744,0.029703,1.34069,2514,4.03468,31,21,17,69,0.144928,67.3333,2600
6.1859,0.00576923,-0.328095,2544,3.32565,26,22,16,64,0.0625,65.1667,2615
20.609,-0.00956023,0.344522,2566,1.50229,32,16,16,64,0.25,57.8333,2590
28.4936,-0.00579151,-0.531298,2581,0.292113,12,30,10,52,-0.346154,55.6667,2575
38.2692,0.0135922,-0.0337065,2598,0.934579,23,21,21,65,0.0307692,56.5,2610
50.1603,0.0172414,-0.377624,2609,1.82167,26,18,22,66,0.121212,56,2655
60.5769,-0.00188324,0.108501,2616,1.30615,25,28,16,69,-0.0434783,56.8333,2650
74.4872,-0.00188679,-0.394822,2627,0.922099,23,23,18,64,0,63.3333,2645
84.3269,0.0132325,0.418793,2648,1.67562,12,22,7,41,-0.243902,59.5,2680
93.9744,0.00559701,0.0572449,2665,1.47474,30,15,20,65,0.230769,61.6667,2695
97.0513,-0.0166976,1.41329,2664,-0.469484,23,22,15,60,0.0166667,60.8333,2650
97.5962,-0.0150943,-0.332318,2656,-1.69492,24,17,16,57,0.122807,59.3333,2610
92.0833,0.0114943,-0.200999,2655,-0.502513,24,24,14,62,0,58.1667,2640
86.1538,0.00378788,0.0733832,2649,-0.156986,6,29,12,47,-0.489362,55.3333,2650
84.1026,0.0150943,1.65489,2648,1.28648,23,24,19,66,-0.0151515,23,2690
83.8141,0.00743494,-0.538256,2660,1.94357,16,25,25,66,-0.136364,33,2710
78.141,-0.0202952,-0.151766,2669,-0.156691,6,33,21,60,-0.45,41.6667,2655
72.0192,0.0131827,-0.0344367,2679,0.654818,6,30,11,47,-0.510638,46,2690
69.391,0.0223048,0.128257,2699,2.19882,29,15,15,59,0.237288,58.5,2750
67.9487,0.0109091,-0.332018,2717,2.48848,28,12,15,55,0.290909,56.6667,2780
64.391,0.00179856,0.0897972,2732,2.07697,21,29,22,72,-0.111111,57.6667,2785
56.6987,-0.010772,0.0938726,2752,0.700579,15,23,22,60,-0.133333,57.6667,2755
52.2756,-0.0163339,0.166323,2756,-1.27505,12,16,15,43,-0.0930233,57,2710
52.4359,0.00553505,-0.231188,2751,-0.939109,15,16,18,49,-0.0204082,56.3333,2725
49.7436,-0.00917431,0.712247,2735,-1.54968,33,11,19,63,0.349206,57,2700
48.3013,0.00925926,-0.0473086,2723,-0.304878,22,9,20,51,0.254902,56.3333,2725
45.9615,-0.00366973,-0.429666,2715,-0.244948,12,25,27,64,-0.203125,55,2715
41.1859,-0.0110497,1.64883,2710,-0.922509,18,17,13,48,0.0208333,53,2685
40.0321,0,-0.657498,2702,-0.769942,18,22,22,62,-0.0645161,56.1667,2685
36.2821,0.00744879,0.658242,2703,0.0925069,16,27,9,52,-0.211538,56.6667,2705
30.2244,0.0110906,0.140083,2705,0.984615,29,12,21,62,0.274194,56.5,2735
22.7244,-0.00548446,-0.197649,2706,0.461681,23,17,13,53,0.113208,56.8333,2720
12.1474,-0.0202206,0.45065,2702,-1.26582,6,33,17,56,-0.482143,55.5,2665
5.89744,0.0168856,-0.359564,2707,0.246609,29,22,18,69,0.101449,59,2710
4.29487,-0.00369004,-0.170314,2706,-0.215584,18,16,16,50,0.04,57,2700
3.14103,0.00925926,0.379642,2704,0.584436,26,18,23,67,0.119403,59.5,2725
2.5641,0.00183486,-0.0176464,2706,0.8,12,26,20,58,-0.241379,58.8333,2730
-1.63462,0,-0.143387,2719,0.738007,11,21,15,47,-0.212766,57.8333,2730
0.865385,0.0384615,0.958961,2744,3.53013,22,7,11,40,0.375,55.1667,2835
5.57692,-0.00529101,-0.393986,2768,2.29746,9,19,16,44,-0.227273,51,2820
11.3782,-0.0035461,-0.34239,2785,1.26126,5,29,9,43,-0.55814,49.8333,2810
15.609,-0.00533808,0.0460411,2798,0.299043,22,20,14,56,0.0357143,48,2795
15,-0.00178891,0.14601,2810,-0.238379,12,20,14,46,-0.173913,46,2790
16.3141,-0.00537634,0.00324866,2798,-1.04012,8,46,24,78,-0.487179,51.1667,2775
25.4167,0.00720721,-0.100553,2793,-0.0893655,11,31,20,62,-0.322581,54.8333,2795
34.391,0.019678,0.52419,2801,1.69492,33,19,19,71,0.197183,59.3333,2850
45.5128,0.00877193,-0.203292,2817,2.19194,25,20,11,56,0.0892857,61.5,2875
56.5385,0.0243478,0.521023,2848,3.75807,22,11,14,47,0.234043,60,2945
62.0513,-0.0254669,-0.100631,2867,0.642899,10,26,10,46,-0.347826,60,2870
69.0385,0.00696864,-0.0950343,2886,0.667634,4,29,19,52,-0.480769,55.6667,2890
65.4167,-0.00692041,-0.414964,2890,-0.462428,17,20,19,56,-0.0535714,54.6667,2870
64.6795,0.00522648,0.261072,2892,-0.144217,21,14,14,49,0.142857,51,2885
64.1667,-0.0017331,0.025765,2879,-0.346021,6,44,18,68,-0.558824,53,2880
65.0962,0.0104167,-0.267416,2887,0.895695,16,27,18,61,-0.180328,55.3333,2910
66.6667,0.00171821,0.817131,2892,0.806916,16,30,19,65,-0.215385,58.5,2915
68.0128,-0.0171527,0.000639684,2891,-0.779221,18,29,12,59,-0.186441,59.6667,2865
64.1346,-0.0366492,0.623075,2866,-3.80482,6,31,18,55,-0.454545,59.5,2760
56.4423,0.0108696,-0.424207,2848,-2.21963,10,30,6,46,-0.434783,59,2790
47.0192,0.0197133,-0.426058,2835,-0.0877963,26,18,22,66,0.121212,48.6667,2845
34.1667,0.00527241,0.636326,2824,0.733783,26,13,17,56,0.232143,47.1667,2860
24.4872,-0.020979,-0.0568889,2811,-0.70922,7,31,18,56,-0.428571,46.6667,2800
14.1026,0,-0.228126,2819,-0.326313,25,16,17,58,0.155172,47.1667,2800
4.45513,-0.00892857,0.502978,2816,-1.30409,6,25,9,40,-0.475,46.1667,2775
-6.44231,0,-0.0605508,2802,-1.21626,11,31,20,62,-0.322581,45.5,2775
-12.8846,0,-0.232716,2785,-0.80429,19,21,16,56,-0.0357143,45.5,2775
-18.8141,0.0288288,1.76397,2796,2.08582,29,21,14,64,0.125,46.8333,2855
-27.7885,-0.0175131,-0.311884,2797,0.268097,8,40,15,63,-0.507937,47.6667,2805
-33.1731,0,0.256263,2803,0.238237,27,17,13,57,0.175439,50.5,2805
-28.2051,0.0142603,0.0717739,2817,1.24555,30,11,16,57,0.333333,59.8333,2845
-26.0897,0.00175747,-0.418692,2832,0.974314,21,18,16,55,0.0545455,58.6667,2850
-27.3397,0.00350877,-0.0609002,2833,0.822562,27,10,26,63,0.269841,59.8333,2860
-26.8269,0.00699301,-0.483108,2848,1.3787,16,30,15,61,-0.229508,59.3333,2880
-20.8013,-0.00347222,0.257533,2861,0.642899,8,14,13,35,-0.171429,54.6667,2870
-15,-0.0226481,0.24238,2853,-1.63647,16,28,20,64,-0.1875,55.8333,2805
-15.3846,-0.0427807,2.43507,2820,-4.95575,6,36,22,64,-0.46875,57,2685
-13.4295,0.0130354,-0.375161,2792,-2.97265,28,6,16,50,0.44,56.1667,2720
-10.4487,0.0147059,-0.297973,2768,-0.956938,15,29,16,60,-0.233333,55.6667,2760
-14.0064,-0.00362319,-0.0732969,2744,-0.542495,31,11,10,52,0.384615,54.1667,2750
-13.141,0.00363636,-0.18424,2735,0.485437,10,34,25,69,-0.347826,59.8333,2760
-12.0192,-0.00724638,-0.185369,2746,0.1523,11,31,19,61,-0.327869,59.3333,2740
-14.0385,0,-0.032505,2750,-0.182149,17,30,17,64,-0.203125,59.3333,2740
-19.7436,-0.0109489,0.251778,2740,-1.21507,13,27,10,50,-0.28,59.3333,2710
-34.5833,-0.0350554,1.14627,2713,-3.83083,13,17,8,38,-0.105263,55.6667,2615
-49.2628,0.00573614,-0.694388,2687,-2.56252,24,26,15,65,-0.0307692,46.6667,2630
-57.1795,0.0323194,0.873783,2682,0.866873,36,11,17,64,0.390625,47.1667,2715
-58.4295,0.00552486,-0.307119,2680,1.48699,31,11,16,58,0.344828,46.1667,2730
-51.7628,0.0018315,-0.233693,2685,1.70437,13,29,17,59,-0.271186,47.6667,2735
-47.7885,0.00182815,-0.0119755,2710,1.70121,15,20,14,49,-0.102041,49.5,2740
-47.6603,0.00364964,0.587855,2734,1.22699,31,24,13,68,0.102941,60.5,2750
-46.4744,0.00181818,-0.415781,2742,0.639269,44,9,12,65,0.538462,60.5,2755
-45.2244,0.00725953,1.00321,2751,1.00091,33,15,13,61,0.295082,60,2775
-41.6987,-0.0198198,0.367731,2748,-0.940819,14,33,14,61,-0.311475,60.5,2720
-38.0769,0.0165441,-0.670613,2753,0.514995,22,21,16,59,0.0169492,60.5,2765
-29.7115,0.0180832,1.1024,2766,1.86972,25,9,16,50,0.32,60.6667,2815
-13.2372,-0.0106572,-0.0835919,2772,0.571773,13,20,15,48,-0.145833,57.3333,2785
3.52564,0.010772,-0.217373,2780,1.28936,21,18,21,60,0.05,56.5,2815
13.3654,-0.0017762,-0.508691,2798,0.897666,24,6,22,52,0.346154,55,2810
23.3974,0.00533808,0.310344,2810,0.802855,9,19,10,38,-0.263158,51.1667,2825
35.0962,0.019469,1.33664,2823,2.06734,18,41,21,80,-0.2875,54.6667,2880
43.6538,-0.00173611,-0.480134,2841,1.53031,25,21,14,60,0.0666667,56.3333,2875
45.641,-0.00869565,-0.218755,2848,0.263852,18,26,13,57,-0.140351,57.8333,2850
48.3333,-0.00175439,0.058452,2855,-0.0877963,26,11,10,47,0.319149,55.6667,2845
50.6731,-0.00175747,-0.562396,2858,-0.438212,20,7,16,43,0.302326,54.1667,2840
55.641,-0.0123239,1.55376,2843,-1.55016,11,28,9,48,-0.354167,55.8333,2805
56.7949,-0.00356506,0.359919,2827,-1.41093,11,27,12,50,-0.32,50.8333,2795
54.8077,0.0143113,-0.300768,2824,0.23571,12,15,21,48,-0.0625,48.8333,2835
55.3205,0,1.04844,2822,0.324388,8,22,9,39,-0.358974,45.8333,2835
